name,mana_cost,cmc,type_line,oracle_text,colors,color_identity,rarity,set,set_name,collector_number,power,toughness,loyalty,produced_mana,keywords,tags,legal_formats
Leonin Vanguard,{W},1.0,Creature — Cat Soldier,"At the beginning of combat on your turn, if you control three or more creatures, this creature gets +1/+1 until end of turn and you gain 1 life.",W,W,uncommon,FDN,Foundations,499,1,1,,,,lifegain;pump,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,vintage,commander,oathbreaker,standardbrawl,brawl,alchemy,duel"
Lifecreed Duo,{1}{W},2.0,Creature — Bat Bird,"Flying
Whenever another creature you control enters, you gain 1 life.",W,W,common,BLB,Bloomburrow,20,1,2,,,Flying,flying;lifegain;tribal,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,pauper,vintage,commander,oathbreaker,standardbrawl,brawl,alchemy,paupercommander,duel"
Lightless Evangel,{1}{B},2.0,Creature — Vampire Cleric,"Whenever you sacrifice another creature or artifact, put a +1/+1 counter on this creature.",B,B,uncommon,EOE,Edge of Eternities,109,2,2,,,,pump;tribal,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,vintage,commander,oathbreaker,standardbrawl,brawl,alchemy,duel"
"Lightning, Army of One",{1}{R}{W},3.0,Legendary Creature — Human Soldier,"First strike, trample, lifelink
Stagger — Whenever Lightning deals combat damage to a player, until your next turn, if a source would deal damage to that player or a permanent that player controls, it deals double that damage instead.","R,W","R,W",mythic,FIN,Final Fantasy,498,3,2,,,Lifelink;Stagger;First strike;Trample,lifegain;trample,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,vintage,commander,oathbreaker,standardbrawl,brawl,alchemy,duel"
"Lightning, Security Sergeant",{2}{R},3.0,Legendary Creature — Human Soldier,"Menace (This creature can't be blocked except by two or more creatures.)
Whenever Lightning deals combat damage to a player, exile the top card of your library. You may play that card for as long as you control Lightning.",R,R,rare,FIN,Final Fantasy,462,2,3,,,Menace,menace,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,vintage,commander,oathbreaker,standardbrawl,brawl,alchemy,duel"
Lightshell Duo,{3}{U},4.0,Creature — Rat Otter,"Prowess (Whenever you cast a noncreature spell, this creature gets +1/+1 until end of turn.)
When this creature enters, surveil 2. (Look at the top two cards of your library, then put any number of them into your graveyard and the rest on top of your library in any order.)",U,U,common,BLB,Bloomburrow,56,3,4,,,Surveil;Prowess,pump;surveil,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,pauper,vintage,penny,commander,oathbreaker,standardbrawl,brawl,alchemy,paupercommander,duel"
Lightstall Inquisitor,{W},1.0,Creature — Angel Wizard,"Vigilance
When this creature enters, each opponent exiles a card from their hand and may play that card for as long as it remains exiled. Each spell cast this way costs {1} more to cast. Each land played this way enters tapped.",W,W,rare,PEOE,Edge of Eternities Promos,24s,2,1,,,Vigilance,vigilance,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,vintage,commander,oathbreaker,standardbrawl,brawl,alchemy,duel"
Likeness Looter,{U}{B},2.0,Creature — Faerie Shapeshifter,"Flying
{T}: Draw a card, then discard a card.
{X}: This creature becomes a copy of target creature card in your graveyard with mana value X, except it has flying and this ability. Activate only as a sorcery.","B,U","B,U",rare,PWOE,Wilds of Eldraine Promos,208s,1,1,,,Flying,draw;flying,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,vintage,penny,commander,oathbreaker,standardbrawl,brawl,duel"
"Lilah, Undefeated Slickshot",{1}{U}{R},3.0,Legendary Creature — Human Rogue,"Prowess (Whenever you cast a noncreature spell, this creature gets +1/+1 until end of turn.)
Whenever you cast a multicolored instant or sorcery spell from your hand, exile that spell instead of putting it into your graveyard as it resolves. If you do, it becomes plotted. (You may cast it as a sorcery on a later turn without paying its mana cost.)","R,U","R,U",rare,POTJ,Outlaws of Thunder Junction Promos,217p,3,3,,,Plot;Prowess,pump,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,vintage,penny,commander,oathbreaker,standardbrawl,brawl,duel"
Lilysplash Mentor,{2}{G}{U},4.0,Creature — Frog Druid,"Reach
{1}{G}{U}: Exile another target creature you control, then return it to the battlefield under its owner's control with a +1/+1 counter on it. Activate only as a sorcery.","G,U","G,U",uncommon,BLB,Bloomburrow,222,4,4,,,Reach,pump;reach;tribal,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,vintage,commander,oathbreaker,standardbrawl,brawl,alchemy,duel"
"Linden, the Steadfast Queen",{W}{W}{W},3.0,Legendary Creature — Human Noble,"Vigilance (Attacking doesn't cause this creature to tap.)
Whenever a white creature you control attacks, you gain 1 life.",W,W,rare,ELD,Throne of Eldraine,340,3,3,,,Vigilance,lifegain;vigilance,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,vintage,penny,commander,oathbreaker,standardbrawl,brawl,alchemy,duel"
Lionheart Glimmer,{3}{W}{W},5.0,Enchantment Creature — Cat Glimmer,"Ward {2} (Whenever this creature becomes the target of a spell or ability an opponent controls, counter it unless that player pays {2}.)
Whenever you attack, creatures you control get +1/+1 until end of turn.",W,W,uncommon,DSK,Duskmourn: House of Horror,19,2,5,,,Ward,protection;tribal,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,vintage,commander,oathbreaker,standardbrawl,brawl,alchemy,duel"
"Lita, Little Orphan Amphibian",{1}{W},2.0,Legendary Creature — Mutant Ninja Turtle,"Alliance — Whenever another creature you control enters, choose one that hasn't been chosen this turn.
• Put a +1/+1 counter on Lita.
• Create a Food token. (It's an artifact with ""{2}, {T}, Sacrifice this token: You gain 3 life."")
• Scry 1.",W,W,uncommon,TMT,Teenage Mutant Ninja Turtles,19,2,1,,,Alliance;Food;Scry,lifegain;pump;scry;token;tribal,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,vintage,penny,commander,oathbreaker,standardbrawl,brawl,alchemy,duel"
"Living Brain, Mechanical Marvel",{4},4.0,Legendary Artifact Creature — Robot Villain,"At the beginning of combat on your turn, target non-Equipment artifact you control becomes an artifact creature with base power and toughness 3/3 until end of turn. Untap it.",,,uncommon,SPM,Marvel's Spider-Man,167,3,3,,,,,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,vintage,penny,commander,oathbreaker,standardbrawl,brawl,alchemy,duel"
Living Conundrum,{4}{U},5.0,Creature — Elemental,"Hexproof
If you would draw a card while your library has no cards in it, skip that draw instead.
As long as there are no cards in your library, this creature has base power and toughness 10/10 and has flying and vigilance.",U,U,uncommon,MKM,Murders at Karlov Manor,63,2,5,,,Hexproof,draw;protection,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,vintage,commander,oathbreaker,standardbrawl,brawl,duel"
Living Lectern,{1}{U},2.0,Artifact Creature — Construct,"{1}, Sacrifice this creature: Draw a card. Create a Sorcerer Role token attached to up to one other target creature you control. Activate only as a sorcery. (If you control another Role on it, put that one into the graveyard. Enchanted creature gets +1/+1 and has ""Whenever this creature attacks, scry 1."")",U,U,common,WOE,Wilds of Eldraine,59,0,4,,,Role token;Scry,draw;pump;scry;token;tribal,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,pauper,vintage,penny,commander,oathbreaker,standardbrawl,brawl,paupercommander,duel"
Living Phone,{2}{W},3.0,Artifact Creature — Toy,"When this creature dies, look at the top five cards of your library. You may reveal a creature card with power 2 or less from among them and put it into your hand. Put the rest on the bottom of your library in a random order.",W,W,common,DSK,Duskmourn: House of Horror,20,2,1,,,,,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,pauper,vintage,penny,commander,oathbreaker,standardbrawl,brawl,alchemy,paupercommander,duel"
"Lizard, Connors's Curse",{2}{G}{G},4.0,Legendary Creature — Lizard Villain,"Trample
Lizard Formula — When Lizard, Connors's Curse enters, up to one other target creature loses all abilities and becomes a green Lizard creature with base power and toughness 4/4.",G,G,rare,OM1,Through the Omenpaths,108,5,5,,,Trample,trample;tribal,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,vintage,penny,commander,oathbreaker,standardbrawl,brawl,alchemy,duel"
Llanowar Elves,{G},1.0,Creature — Elf Druid,{T}: Add {G}.,G,G,common,M12,Magic 2012,182,1,1,,G,,ramp,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,pauper,vintage,commander,oathbreaker,standardbrawl,brawl,alchemy,paupercommander,duel,premodern,predh"
"Lluwen, Exchange Student // Pest Friend",{2}{B}{G} // {B/G},4.0,Legendary Creature — Elf Druid // Sorcery,,"B,G","B,G",uncommon,SOS,Secrets of Strixhaven,199,3,4,,,Prepared,,"standard,historic,timeless,gladiator,pioneer,modern,legacy,vintage,commander,oathbreaker,standardbrawl,brawl,alchemy,duel"
"Lluwen, Imperfect Naturalist",{B/G}{B/G},2.0,Legendary Creature — Elf Druid,"When Lluwen enters, mill four cards, then you may put a creature or land card from among the milled cards on top of your library.
{2}{B/G}{B/G}{B/G}, {T}, Discard a land card: Create a 1/1 black and green Worm creature token for each land card in your graveyard.","B,G","B,G",rare,ECL,Lorwyn Eclipsed,232,1,3,,,Mill,mill;token,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,vintage,commander,oathbreaker,standardbrawl,brawl,alchemy,duel"
"Lo and Li, Twin Tutors",{4}{B},5.0,Legendary Creature — Human Advisor,"When Lo and Li enter, search your library for a Lesson or Noble card, reveal it, put it into your hand, then shuffle.
Noble creatures you control and Lesson spells you control have lifelink.",B,B,uncommon,TLA,Avatar: The Last Airbender,108,2,2,,,,lifegain;tribal,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,vintage,penny,commander,oathbreaker,standardbrawl,brawl,alchemy,duel"
Loan Shark,{3}{U},4.0,Creature — Shark Rogue,"When this creature enters, if you've cast two or more spells this turn, draw a card.
Plot {3}{U} (You may pay {3}{U} and exile this card from your hand. Cast it as a sorcery on a later turn without paying its mana cost. Plot only as a sorcery.)",U,U,common,OTJ,Outlaws of Thunder Junction,55,3,4,,,Plot,draw,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,pauper,vintage,penny,commander,oathbreaker,standardbrawl,brawl,paupercommander,duel"
Loch Mare,{1}{U},2.0,Creature — Horse Serpent,"This creature enters with three -1/-1 counters on it.
{1}{U}, Remove a counter from this creature: Draw a card.
{2}{U}, Remove two counters from this creature: Tap target creature. Put a stun counter on it. (If a permanent with a stun counter would become untapped, remove one from it instead.)",U,U,mythic,ECL,Lorwyn Eclipsed,307,4,5,,,,draw,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,vintage,commander,oathbreaker,standardbrawl,brawl,alchemy,duel"
Locke Cole,{1}{U}{B},3.0,Legendary Creature — Human Rogue,"Deathtouch, lifelink
Whenever Locke Cole deals combat damage to a player, draw a card, then discard a card.","B,U","B,U",uncommon,FIN,Final Fantasy,234,2,3,,,Lifelink;Deathtouch,deathtouch;draw;lifegain,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,vintage,commander,oathbreaker,standardbrawl,brawl,alchemy,duel"
"Long Feng, Grand Secretariat",{1}{B/G}{B/G},3.0,Legendary Creature — Human Advisor,"Whenever another creature you control or a land you control is put into a graveyard from the battlefield, put a +1/+1 counter on target creature you control.","B,G","B,G",uncommon,TLA,Avatar: The Last Airbender,233,2,3,,,,pump;tribal,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,vintage,penny,commander,oathbreaker,standardbrawl,brawl,alchemy,duel"
Long River Lurker,{2}{U},3.0,Creature — Frog Scout,"Ward {1}
Other Frogs you control have ward {1}.
When this creature enters, target creature you control can't be blocked this turn. Whenever that creature deals combat damage this turn, you may exile it. If you do, return it to the battlefield under its owner's control.",U,U,uncommon,BLB,Bloomburrow,57,2,3,,,Ward,protection;tribal,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,vintage,commander,oathbreaker,standardbrawl,brawl,alchemy,duel"
Longhorn Sharpshooter,{2}{R},3.0,Creature — Minotaur Rogue,"Reach
When this card becomes plotted, it deals 2 damage to any target.
Plot {3}{R} (You may pay {3}{R} and exile this card from your hand. Cast it as a sorcery on a later turn without paying its mana cost. Plot only as a sorcery.)",R,R,uncommon,OTJ,Outlaws of Thunder Junction,132,3,3,,,Reach;Plot,reach,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,vintage,commander,oathbreaker,standardbrawl,brawl,duel"
"Loot, Exuberant Explorer",{2}{G},3.0,Legendary Creature — Beast Noble,"You may play an additional land on each of your turns.
{4}{G}{G}, {T}: Look at the top six cards of your library. You may reveal a creature card with mana value less than or equal to the number of lands you control from among them and put it onto the battlefield. Put the rest on the bottom in a random order.",G,G,rare,FDN,Foundations,106,1,4,,,,,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,vintage,penny,commander,oathbreaker,standardbrawl,brawl,alchemy,duel"
"Loot, the Key to Everything",{G}{U}{R},3.0,Legendary Creature — Beast Noble,"Ward {1}
At the beginning of your upkeep, exile the top X cards of your library, where X is the number of card types among other nonland permanents you control. You may play those cards this turn.","G,R,U","G,R,U",mythic,BIG,The Big Score,62,1,2,,,Ward,protection;tribal,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,vintage,penny,commander,oathbreaker,standardbrawl,brawl,duel"
"Loot, the Pathfinder",{2}{G}{U}{R},5.0,Legendary Creature — Beast Noble,"Double strike, vigilance, haste
Exhaust — {G}, {T}: Add three mana of any one color. (Activate each exhaust ability only once.)
Exhaust — {U}, {T}: Draw three cards.
Exhaust — {R}, {T}: Loot deals 3 damage to any target.","G,R,U","G,R,U",mythic,DFT,Aetherdrift,391,2,4,,"B,G,R,U,W",Vigilance;Haste;Exhaust;Double strike,draw;haste;vigilance,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,vintage,penny,commander,oathbreaker,standardbrawl,brawl,alchemy,duel"
Loporrit Scout,{2}{G},3.0,Creature — Rabbit Scout,"Whenever another creature you control enters, this creature gets +1/+1 until end of turn.",G,G,common,FIN,Final Fantasy,192,3,2,,,,pump;tribal,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,pauper,vintage,penny,commander,oathbreaker,standardbrawl,brawl,alchemy,paupercommander,duel"
"Lord Dregg, Insect Invader",{3}{B},4.0,Legendary Creature — Insect Warrior,"Flying
Disappear — At the beginning of your end step, if a permanent left the battlefield under your control this turn, create a 1/1 black Insect Warrior creature token with flying.
{3}{G}, Sacrifice a token: Draw a card.",B,"B,G",uncommon,TMT,Teenage Mutant Ninja Turtles,65,3,2,,,Flying;Disappear,draw;flying;token,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,vintage,penny,commander,oathbreaker,standardbrawl,brawl,alchemy,duel"
Lord Skitter's Butcher,{2}{B},3.0,Creature — Rat Peasant,"When this creature enters, choose one —
• Create a 1/1 black Rat creature token with ""This token can't block.""
• You may sacrifice another creature. If you do, scry 2, then draw a card.
• Creatures you control gain menace until end of turn.",B,B,uncommon,WOE,Wilds of Eldraine,99,2,3,,,Scry,draw;scry;token;tribal,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,vintage,commander,oathbreaker,standardbrawl,brawl,duel"
"Lord Skitter, Sewer King",{2}{B},3.0,Legendary Creature — Rat Noble,"Whenever another Rat you control enters, exile up to one target card from an opponent's graveyard.
At the beginning of combat on your turn, create a 1/1 black Rat creature token with ""This token can't block.""",B,B,rare,PWOE,Wilds of Eldraine Promos,97s,3,3,,,,token;tribal,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,vintage,penny,commander,oathbreaker,standardbrawl,brawl,duel"
"Lorehold, the Historian",{3}{R}{W},5.0,Legendary Creature — Elder Dragon,"Flying, haste
Each instant and sorcery card in your hand has miracle {2}. (You may cast a card for its miracle cost when you draw it if it's the first card you drew this turn.)
At the beginning of each opponent's upkeep, you may discard a card. If you do, draw a card.","R,W","R,W",mythic,SOS,Secrets of Strixhaven,284,5,5,,,Flying;Haste,draw;flying;haste,"standard,historic,timeless,gladiator,pioneer,modern,legacy,vintage,commander,oathbreaker,standardbrawl,brawl,alchemy,duel"
Lotusguard Disciple,{2}{W},3.0,Creature — Bird Cleric,"Flying
When this creature enters, target creature or Vehicle gains lifelink and indestructible until end of turn.",W,W,common,DFT,Aetherdrift,21,2,2,,,Flying,flying;lifegain;protection,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,pauper,vintage,penny,commander,oathbreaker,standardbrawl,brawl,alchemy,paupercommander,duel"
Lotuslight Dancers,{2}{B}{G}{U},5.0,Creature — Zombie Bard,"Lifelink
When this creature enters, search your library for a black card, a green card, and a blue card. Put those cards into your graveyard, then shuffle.","B,G,U","B,G,U",rare,PTDM,Tarkir: Dragonstorm Promos,204p,3,6,,,Lifelink,lifegain,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,vintage,penny,commander,oathbreaker,standardbrawl,brawl,alchemy,duel"
Loxodon Battle Priest,{4}{W},5.0,Creature — Elephant Cleric,"At the beginning of combat on your turn, put a +1/+1 counter on another target creature you control.",W,W,uncommon,TDM,Tarkir: Dragonstorm,15,3,5,,,,pump;tribal,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,vintage,commander,oathbreaker,standardbrawl,brawl,alchemy,duel"
