name,mana_cost,cmc,type_line,oracle_text,colors,color_identity,rarity,set,set_name,collector_number,power,toughness,loyalty,produced_mana,keywords,tags,legal_formats
"Norin, Swift Survivalist",{R},1.0,Legendary Creature — Human Coward,"Norin can't block.
Whenever a creature you control becomes blocked, you may exile it. You may play that card from exile this turn.",R,R,uncommon,DSK,Duskmourn: House of Horror,145,2,1,,,,,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,vintage,commander,oathbreaker,standardbrawl,brawl,alchemy,duel"
Norman Osborn // Green Goblin,,2.0,Legendary Creature — Human Scientist Villain // Legendary Creature — Goblin Human Villain,,,"B,R,U",mythic,PSPM,Marvel's Spider-Man Promos,39s,,,,,Flying;Transform;Menace;Connive,flying;menace,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,vintage,commander,oathbreaker,standardbrawl,brawl,alchemy,duel"
North Pole Patrol,{2}{U},3.0,Creature — Human Soldier Ally,"{T}: Untap another target permanent you control.
Waterbend {3}, {T}: Tap target creature an opponent controls. (While paying a waterbend cost, you can tap your artifacts and creatures to help. Each one pays for {1}.)",U,U,uncommon,TLA,Avatar: The Last Airbender,65,2,3,,,Waterbend,tribal,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,vintage,penny,commander,oathbreaker,standardbrawl,brawl,alchemy,duel"
North Wind Avatar,{2}{U}{U}{R},5.0,Creature — Dragon Spirit Avatar,"Flying
When this creature enters, if you cast it, you may put a card you own from outside the game into your hand.","R,U","R,U",mythic,TMT,Teenage Mutant Ninja Turtles,162,5,5,,,Flying,flying,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,vintage,commander,oathbreaker,standardbrawl,brawl,alchemy,duel"
Nova Hellkite,{3}{R}{R},5.0,Creature — Dragon,"Flying, haste
When this creature enters, it deals 1 damage to target creature an opponent controls.
Warp {2}{R} (You may cast this card from your hand for its warp cost. Exile this creature at the beginning of the next end step, then you may cast it from exile on a later turn.)",R,R,rare,PEOE,Edge of Eternities Promos,148s,4,5,,,Flying;Haste;Warp,flying;haste,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,vintage,commander,oathbreaker,standardbrawl,brawl,alchemy,duel"
Novice Inspector,{W},1.0,Creature — Human Detective,"When this creature enters, investigate. (Create a Clue token. It's an artifact with ""{2}, Sacrifice this token: Draw a card."")",W,W,common,MKM,Murders at Karlov Manor,29,1,2,,,Investigate,draw;token,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,pauper,vintage,commander,oathbreaker,standardbrawl,brawl,paupercommander,duel"
Noxious Newt,{1}{G},2.0,Creature — Salamander,"Deathtouch
{T}: Add {G}.",G,G,common,SOS,Secrets of Strixhaven,155,1,2,,G,Deathtouch,deathtouch;ramp,"standard,historic,timeless,gladiator,pioneer,modern,legacy,pauper,vintage,commander,oathbreaker,standardbrawl,brawl,alchemy,duel"
Null Group Biological Assets,{2}{R},3.0,Creature — Mutant Mercenary,"During your turn, this creature has first strike.
Whenever this creature attacks, you may discard a card. If you do, draw a card.",R,R,common,TMT,Teenage Mutant Ninja Turtles,98,3,1,,,,draw,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,pauper,vintage,penny,commander,oathbreaker,standardbrawl,brawl,alchemy,paupercommander,duel"
Nullpriest of Oblivion,{1}{B},2.0,Creature — Vampire Cleric,"Kicker {3}{B} (You may pay an additional {3}{B} as you cast this spell.)
Lifelink
Menace (This creature can't be blocked except by two or more creatures.)
When this creature enters, if it was kicked, return target creature card from your graveyard to the battlefield.",B,B,rare,PZNR,Zendikar Rising Promos,118p,2,1,,,Lifelink;Menace;Kicker,bounce;lifegain;menace;reanimation,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,vintage,penny,commander,oathbreaker,standardbrawl,brawl,alchemy,duel"
Nurturing Bristleback,{5}{G}{G},7.0,Creature — Dinosaur,"When this creature enters, create a 3/3 green Dinosaur creature token.
Forestcycling {2} ({2}, Discard this card: Search your library for a Forest card, reveal it, put it into your hand, then shuffle.)",G,G,common,LCI,The Lost Caverns of Ixalan,203,5,5,,,Landcycling;Forestcycling;Typecycling;Cycling,token,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,pauper,vintage,commander,oathbreaker,standardbrawl,brawl,paupercommander,duel"
Nurturing Pixie,{W},1.0,Creature — Faerie Rogue,"Flying
When this creature enters, return up to one target non-Faerie, nonland permanent you control to its owner's hand. If a permanent was returned this way, put a +1/+1 counter on this creature.",W,W,uncommon,OTJ,Outlaws of Thunder Junction,20,1,1,,,Flying,bounce;flying;pump,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,vintage,commander,oathbreaker,standardbrawl,brawl,duel"
