name,mana_cost,cmc,type_line,oracle_text,colors,color_identity,rarity,set,set_name,collector_number,power,toughness,loyalty,produced_mana,keywords,tags,legal_formats
Chelonian Tackle,{2}{G},3.0,Sorcery,Target creature you control gets +0/+10 until end of turn. Then it fights up to one target creature an opponent controls. (Each deals damage equal to its power to the other.),G,G,uncommon,SOS,Secrets of Strixhaven,142,,,,,Fight,pump,"standard,historic,timeless,gladiator,pioneer,modern,legacy,vintage,commander,oathbreaker,standardbrawl,brawl,alchemy,duel"
Choco-Comet,{X}{R}{R},2.0,Sorcery,"Choco-Comet deals X damage to any target.
Create a 2/2 green Bird creature token with ""Whenever a land you control enters, this token gets +1/+0 until end of turn.""",R,R,uncommon,FIN,Final Fantasy,132,,,,,,pump;token,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,vintage,commander,oathbreaker,standardbrawl,brawl,alchemy,duel"
Chocobo Kick,{1}{G},2.0,Sorcery,"Kicker—Return a land you control to its owner's hand. (You may return a land you control to its owner's hand in addition to any other costs as you cast this spell.)
Target creature you control deals damage equal to its power to target creature an opponent controls. If this spell was kicked, the creature you control deals twice that much damage instead.",G,G,common,FIN,Final Fantasy,178,,,,,Kicker,tribal,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,pauper,vintage,penny,commander,oathbreaker,standardbrawl,brawl,alchemy,paupercommander,duel"
Cinder Strike,{R},1.0,Sorcery,"As an additional cost to cast this spell, you may blight 1. (You may put a -1/-1 counter on a creature you control.)
Cinder Strike deals 2 damage to target creature. It deals 4 damage to that creature instead if this spell's additional cost was paid.",R,R,common,ECL,Lorwyn Eclipsed,131,,,,,Blight,,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,pauper,vintage,penny,commander,oathbreaker,standardbrawl,brawl,alchemy,paupercommander,duel"
Circle of Power,{3}{B},4.0,Sorcery,"You draw two cards and you lose 2 life. Create a 0/1 black Wizard creature token with ""Whenever you cast a noncreature spell, this token deals 1 damage to each opponent.""
Wizards you control get +1/+0 and gain lifelink until end of turn.",B,B,uncommon,FIN,Final Fantasy,583,,,,,,draw;lifegain;token;tribal,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,vintage,commander,oathbreaker,standardbrawl,brawl,alchemy,duel"
Circuitous Route,{3}{G},4.0,Sorcery,"Search your library for up to two basic land cards and/or Gate cards, put them onto the battlefield tapped, then shuffle.",G,G,uncommon,GRN,Guilds of Ravnica,125,,,,,,,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,vintage,commander,oathbreaker,standardbrawl,brawl,alchemy,duel"
Clash of the Eikons,{G},1.0,Sorcery,"Choose one or more —
• Target creature you control fights target creature an opponent controls.
• Remove a lore counter from target Saga you control. (Removing lore counters doesn't cause chapter abilities to trigger.)
• Put a lore counter on target Saga you control.",G,G,uncommon,FIN,Final Fantasy,180,,,,,Fight,,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,vintage,commander,oathbreaker,standardbrawl,brawl,alchemy,duel"
Coiling Rebirth,{3}{B}{B},5.0,Sorcery,"Gift a card (You may promise an opponent a gift as you cast this spell. If you do, they draw a card before its other effects.)
Return target creature card from your graveyard to the battlefield. Then if the gift was promised and that creature isn't legendary, create a token that's a copy of that creature, except it's 1/1.",B,B,rare,PBLB,Bloomburrow Promos,86p,,,,,Gift,bounce;draw;reanimation;token;tribal,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,vintage,penny,commander,oathbreaker,standardbrawl,brawl,alchemy,duel"
Collision Course,{1}{W},2.0,Sorcery,"Choose one —
• Collision Course deals X damage to target creature, where X is the number of permanents you control that are creatures and/or Vehicles.
• Destroy target artifact.",W,W,common,DFT,Aetherdrift,10,,,,,,removal,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,pauper,vintage,penny,commander,oathbreaker,standardbrawl,brawl,alchemy,paupercommander,duel"
Combat Tutorial,{2}{U},3.0,Sorcery,Target player draws two cards. Put a +1/+1 counter on up to one target creature you control.,U,U,common,FIN,Final Fantasy,48,,,,,,pump,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,pauper,vintage,commander,oathbreaker,standardbrawl,brawl,alchemy,paupercommander,duel"
Come Back Wrong,{2}{B},3.0,Sorcery,"Destroy target creature. If a creature card is put into a graveyard this way, return it to the battlefield under your control. Sacrifice it at the beginning of your next end step.",B,B,rare,DSK,Duskmourn: House of Horror,309,,,,,,removal,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,vintage,penny,commander,oathbreaker,standardbrawl,brawl,alchemy,duel"
Commune with Beavers,{G},1.0,Sorcery,"Look at the top three cards of your library. You may reveal an artifact, creature, or land card from among them and put it into your hand. Put the rest on the bottom of your library in any order.",G,G,common,FIN,Final Fantasy,182,,,,,,,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,pauper,vintage,penny,commander,oathbreaker,standardbrawl,brawl,alchemy,paupercommander,duel"
Commune with Evil,{2}{B},3.0,Sorcery,Look at the top four cards of your library. Put one of them into your hand and the rest into your graveyard. You gain 3 life.,B,B,uncommon,DSK,Duskmourn: House of Horror,87,,,,,,lifegain,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,vintage,commander,oathbreaker,standardbrawl,brawl,alchemy,duel"
Commune with Nature,{G},1.0,Sorcery,Look at the top five cards of your library. You may reveal a creature card from among them and put it into your hand. Put the rest on the bottom of your library in any order.,G,G,common,WOE,Wilds of Eldraine,166,,,,,,,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,pauper,vintage,penny,commander,oathbreaker,standardbrawl,brawl,paupercommander,duel,predh"
Coordinated Clobbering,{G},1.0,Sorcery,Tap one or two target untapped creatures you control. They each deal damage equal to their power to target creature an opponent controls.,G,G,uncommon,DSK,Duskmourn: House of Horror,173,,,,,,,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,vintage,commander,oathbreaker,standardbrawl,brawl,alchemy,duel"
Cornered by Black Mages,{1}{B}{B},3.0,Sorcery,"Target opponent sacrifices a creature of their choice.
Create a 0/1 black Wizard creature token with ""Whenever you cast a noncreature spell, this token deals 1 damage to each opponent.""",B,B,common,FIN,Final Fantasy,93,,,,,,token,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,pauper,vintage,commander,oathbreaker,standardbrawl,brawl,alchemy,paupercommander,duel"
Cosmium Confluence,{4}{G},5.0,Sorcery,"Choose three. You may choose the same mode more than once.
• Search your library for a Cave card, put it onto the battlefield tapped, then shuffle.
• Put three +1/+1 counters on a Cave you control. It becomes a 0/0 Elemental creature with haste. It's still a land.
• Destroy target enchantment.",G,G,rare,LCI,The Lost Caverns of Ixalan,379,,,,,,pump;removal,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,vintage,penny,commander,oathbreaker,standardbrawl,brawl,duel"
Cost of Brilliance,{2}{B},3.0,Sorcery,Target player draws two cards and loses 2 life. Put a +1/+1 counter on up to one target creature.,B,B,common,SOS,Secrets of Strixhaven,77,,,,,,pump,"standard,historic,timeless,gladiator,pioneer,modern,legacy,pauper,vintage,commander,oathbreaker,standardbrawl,brawl,alchemy,duel"
Cowabunga!,{G},1.0,Sorcery,"Look at the top four cards of your library. You may reveal a Mutant, Ninja, Turtle, or land card from among them and put it into your hand. Put the rest on the bottom of your library in a random order.",G,G,common,TMT,Teenage Mutant Ninja Turtles,113,,,,,,,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,pauper,vintage,penny,commander,oathbreaker,standardbrawl,brawl,alchemy,paupercommander,duel"
Crash Through,{R},1.0,Sorcery,"Creatures you control gain trample until end of turn. (Each of those creatures can deal excess combat damage to the player or planeswalker it's attacking.)
Draw a card.",R,R,rare,SLD,Secret Lair Drop,591,,,,,,draw,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,pauper,vintage,penny,commander,oathbreaker,standardbrawl,brawl,alchemy,paupercommander,duel"
Crashing Wave,{U}{U},2.0,Sorcery,"As an additional cost to cast this spell, waterbend {X}. (While paying a waterbend cost, you can tap your artifacts and creatures to help. Each one pays for {1}.)
Tap up to X target creatures, then distribute three stun counters among any number of tapped creatures your opponents control. (If a permanent with a stun counter would become untapped, remove one from it instead.)",U,U,uncommon,TLA,Avatar: The Last Airbender,47,,,,,Waterbend,,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,vintage,penny,commander,oathbreaker,standardbrawl,brawl,alchemy,duel"
Cruelclaw's Heist,{B}{B},2.0,Sorcery,"Gift a card (You may promise an opponent a gift as you cast this spell. If you do, they draw a card before its other effects.)
Target opponent reveals their hand. You choose a nonland card from it. Exile that card. If the gift was promised, you may cast that card for as long as it remains exiled, and mana of any type can be spent to cast it.",B,B,rare,PBLB,Bloomburrow Promos,88p,,,,,Gift,draw;tribal,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,vintage,penny,commander,oathbreaker,standardbrawl,brawl,alchemy,duel"
Curse of the Werefox,{2}{G},3.0,Sorcery,"Create a Monster Role token attached to target creature you control. When you do, that creature fights up to one target creature you don't control. (If you control another Role on it, put that one into the graveyard. Enchanted creature gets +1/+1 and has trample. Creatures that fight each deal damage equal to their power to the other.)",G,G,common,WOE,Wilds of Eldraine,167,,,,,Role token;Fight,pump;token;tribal,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,pauper,vintage,commander,oathbreaker,standardbrawl,brawl,paupercommander,duel"
Cut In,{3}{R},4.0,Sorcery,"Cut In deals 4 damage to target creature.
Create a Young Hero Role token attached to up to one target creature you control. (If you control another Role on it, put that one into the graveyard. Enchanted creature has ""Whenever this creature attacks, if its toughness is 3 or less, put a +1/+1 counter on it."")",R,R,common,WOE,Wilds of Eldraine,125,,,,,Role token,pump;token;tribal,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,pauper,vintage,penny,commander,oathbreaker,standardbrawl,brawl,paupercommander,duel"
