name,mana_cost,cmc,type_line,oracle_text,colors,color_identity,rarity,set,set_name,collector_number,power,toughness,loyalty,produced_mana,keywords,tags,legal_formats
Fate of the Sun-Cryst,{4}{W},5.0,Instant,"This spell costs {2} less to cast if it targets a tapped creature.
Destroy target nonland permanent.",W,W,common,FIN,Final Fantasy,19,,,,,,removal,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,pauper,vintage,commander,oathbreaker,standardbrawl,brawl,alchemy,paupercommander,duel"
Feed the Cauldron,{2}{B},3.0,Instant,"Destroy target creature with mana value 3 or less. If it's your turn, create a Food token. (It's an artifact with ""{2}, {T}, Sacrifice this token: You gain 3 life."")",B,B,common,WOE,Wilds of Eldraine,91,,,,,Food,lifegain;removal;token,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,pauper,vintage,commander,oathbreaker,standardbrawl,brawl,paupercommander,duel"
Feed the Cycle,{1}{B},2.0,Instant,"As an additional cost to cast this spell, forage or pay {B}. (To forage, exile three cards from your graveyard or sacrifice a Food.)
Destroy target creature or planeswalker.",B,B,uncommon,BLB,Bloomburrow,94,,,,,Forage,removal,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,vintage,commander,oathbreaker,standardbrawl,brawl,alchemy,duel"
Feed the Flames,{3}{R},4.0,Instant,"Feed the Flames deals 5 damage to target creature. If that creature would die this turn, exile it instead.",R,R,common,ECL,Lorwyn Eclipsed,137,,,,,,,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,pauper,vintage,penny,commander,oathbreaker,standardbrawl,brawl,alchemy,paupercommander,duel"
Felonious Rage,{R},1.0,Instant,"Target creature you control gets +2/+0 and gains haste until end of turn. When that creature dies this turn, create a 2/2 white and blue Detective creature token.",R,R,common,MKM,Murders at Karlov Manor,125,,,,,,pump;token,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,pauper,vintage,commander,oathbreaker,standardbrawl,brawl,paupercommander,duel"
Fiery Annihilation,{2}{R},3.0,Instant,"Fiery Annihilation deals 5 damage to target creature. Exile up to one target Equipment attached to that creature. If that creature would die this turn, exile it instead.",R,R,uncommon,FDN,Foundations,86,,,,,,,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,vintage,commander,oathbreaker,standardbrawl,brawl,alchemy,duel"
Fight On!,{2}{B},3.0,Instant,Return up to two target creature cards from your graveyard to your hand.,B,B,common,FIN,Final Fantasy,100,,,,,,bounce,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,pauper,vintage,commander,oathbreaker,standardbrawl,brawl,alchemy,paupercommander,duel"
Final Showdown,{W},1.0,Instant,"Spree (Choose one or more additional costs.)
+ {1} — All creatures lose all abilities until end of turn.
+ {1} — Choose a creature you control. It gains indestructible until end of turn.
+ {3}{W}{W} — Destroy all creatures.",W,W,mythic,OTJ,Outlaws of Thunder Junction,11,,,,,Spree,protection;wipe,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,vintage,commander,oathbreaker,standardbrawl,brawl,duel"
Fire Magic,{R},1.0,Instant,"Tiered (Choose one additional cost.)
• Fire — {0} — Fire Magic deals 1 damage to each creature.
• Fira — {2} — Fire Magic deals 2 damage to each creature.
• Firaga — {5} — Fire Magic deals 3 damage to each creature.",R,R,uncommon,FIN,Final Fantasy,136,,,,,Fire;Firaga;Fira;Tiered,,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,vintage,commander,oathbreaker,standardbrawl,brawl,alchemy,duel"
Fire Nation Attacks,{4}{R},5.0,Instant,"Create two 2/2 red Soldier creature tokens with firebending 1. (Whenever a creature with firebending 1 attacks, add {R}. This mana lasts until end of combat.)
Flashback {8}{R} (You may cast this card from your graveyard for its flashback cost. Then exile it.)",R,R,uncommon,TLA,Avatar: The Last Airbender,133,,,,R,Flashback,flash;ramp;token,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,vintage,penny,commander,oathbreaker,standardbrawl,brawl,alchemy,duel"
Firebending Lesson,{R},1.0,Instant — Lesson,"Kicker {4} (You may pay an additional {4} as you cast this spell.)
Firebending Lesson deals 2 damage to target creature. If this spell was kicked, it deals 5 damage to that creature instead.",R,R,common,TLA,Avatar: The Last Airbender,138,,,,,Kicker,,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,pauper,vintage,commander,oathbreaker,standardbrawl,brawl,alchemy,paupercommander,duel"
Flame Lash,{3}{R},4.0,Instant,Flame Lash deals 4 damage to any target.,R,R,common,JMP,Jumpstart,316,,,,,,,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,pauper,vintage,commander,oathbreaker,standardbrawl,brawl,alchemy,paupercommander,duel"
Flashback,{R},1.0,Instant,Target instant or sorcery card in your graveyard gains flashback until end of turn. The flashback cost is equal to its mana cost. (You may cast that card from your graveyard for its flashback cost. Then exile it.),R,R,rare,SOS,Secrets of Strixhaven,115,,,,,,,"standard,historic,timeless,gladiator,pioneer,modern,legacy,vintage,commander,oathbreaker,standardbrawl,brawl,alchemy,duel"
Flashfreeze,{1}{U},2.0,Instant,Counter target red or green spell.,U,U,uncommon,M10,Magic 2010,53,,,,,,,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,vintage,commander,oathbreaker,standardbrawl,brawl,alchemy,duel,predh"
Fleeting Distraction,{U},1.0,Instant,"Target creature gets -1/-0 until end of turn.
Draw a card.",U,U,common,AVR,Avacyn Restored,53,,,,,,draw,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,pauper,vintage,penny,commander,oathbreaker,standardbrawl,brawl,alchemy,paupercommander,duel,predh"
Fleeting Flight,{W},1.0,Instant,Put a +1/+1 counter on target creature. It gains flying until end of turn. Prevent all combat damage that would be dealt to it this turn.,W,W,common,FDN,Foundations,13,,,,,,pump,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,pauper,vintage,commander,oathbreaker,standardbrawl,brawl,alchemy,paupercommander,duel"
Fleeting Reflection,{1}{U},2.0,Instant,"Target creature you control gains hexproof until end of turn. Untap that creature. Until end of turn, it becomes a copy of up to one other target creature.",U,U,uncommon,OTJ,Outlaws of Thunder Junction,49,,,,,,protection;tribal,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,vintage,commander,oathbreaker,standardbrawl,brawl,duel"
Flick a Coin,{2}{R},3.0,Instant,"Flick a Coin deals 1 damage to any target. You create a Treasure token. (It's an artifact with ""{T}, Sacrifice this token: Add one mana of any color."")
Draw a card.",R,R,common,WOE,Wilds of Eldraine,128,,,,"B,G,R,U,W",Treasure,draw;token,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,pauper,vintage,commander,oathbreaker,standardbrawl,brawl,paupercommander,duel"
Flotsam // Jetsam,{1}{G/U} // {4}{U/B}{U/B},8.0,Instant // Sorcery,,"B,G,U","B,G,U",uncommon,MKM,Murders at Karlov Manor,247,,,,,Investigate;Mill,,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,vintage,commander,oathbreaker,standardbrawl,brawl,duel"
Focus Fire,{W},1.0,Instant,"Focus Fire deals X damage to target attacking or blocking creature, where X is 2 plus the number of creatures and/or Spacecraft you control.",W,W,common,EOE,Edge of Eternities,18,,,,,,,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,pauper,vintage,penny,commander,oathbreaker,standardbrawl,brawl,alchemy,paupercommander,duel"
Focus the Mind,{4}{U},5.0,Instant,"This spell costs {2} less to cast if you've cast another spell this turn.
Draw three cards, then discard a card.",U,U,common,TDM,Tarkir: Dragonstorm,45,,,,,,draw;tribal,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,pauper,vintage,penny,commander,oathbreaker,standardbrawl,brawl,alchemy,paupercommander,duel"
Foolish Fate,{2}{B},3.0,Instant,"Destroy target creature.
Infusion — If you gained life this turn, that creature's controller loses 3 life.",B,B,uncommon,SOS,Secrets of Strixhaven,83,,,,,Infusion,lifegain;removal,"standard,historic,timeless,gladiator,pioneer,modern,legacy,vintage,commander,oathbreaker,standardbrawl,brawl,alchemy,duel"
Fractal Anomaly,{U},1.0,Instant,"Create a 0/0 green and blue Fractal creature token and put X +1/+1 counters on it, where X is the number of cards you've drawn this turn.",U,U,uncommon,SOS,Secrets of Strixhaven,50,,,,,,pump;token,"standard,historic,timeless,gladiator,pioneer,modern,legacy,vintage,commander,oathbreaker,standardbrawl,brawl,alchemy,duel"
Fractalize,{X}{U},1.0,Instant,"Until end of turn, target creature becomes a green and blue Fractal with base power and toughness each equal to X plus 1. (It loses all other colors and creature types.)",U,U,uncommon,SOS,Secrets of Strixhaven,51,,,,,,tribal,"standard,historic,timeless,gladiator,pioneer,modern,legacy,vintage,commander,oathbreaker,standardbrawl,brawl,alchemy,duel"
Frantic Firebolt,{2}{R},3.0,Instant,"Frantic Firebolt deals X damage to target creature, where X is 2 plus the number of cards in your graveyard that are instant cards, sorcery cards, and/or have an Adventure.",R,R,common,WOE,Wilds of Eldraine,130,,,,,,,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,pauper,vintage,commander,oathbreaker,standardbrawl,brawl,paupercommander,duel"
Frontline Rush,{R}{W},2.0,Instant,"Choose one —
• Create two 1/1 red Goblin creature tokens.
• Target creature gets +X/+X until end of turn, where X is the number of creatures you control.","R,W","R,W",uncommon,TDM,Tarkir: Dragonstorm,186,,,,,,pump;token,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,vintage,commander,oathbreaker,standardbrawl,brawl,alchemy,duel"
Fuel the Flames,{2}{R},3.0,Instant,"Fuel the Flames deals 2 damage to each creature.
Cycling {2} ({2}, Discard this card: Draw a card.)",R,R,uncommon,DFT,Aetherdrift,126,,,,,Cycling,draw,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,vintage,commander,oathbreaker,standardbrawl,brawl,alchemy,duel"
Full Bore,{R},1.0,Instant,"Target creature you control gets +3/+2 until end of turn. If that creature was cast for its warp cost, it also gains trample and haste until end of turn.",R,R,uncommon,EOE,Edge of Eternities,135,,,,,,pump,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,vintage,commander,oathbreaker,standardbrawl,brawl,alchemy,duel"
Fuss // Bother,{2}{R/W} // {4}{W/U}{W/U},9.0,Instant // Sorcery,,"R,U,W","R,U,W",uncommon,MKM,Murders at Karlov Manor,248,,,,,Surveil,,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,vintage,commander,oathbreaker,standardbrawl,brawl,duel"
